md5,s3_path,lang,lyrics_data
397dcad8b4a14fc004c3249b05b81da6,datasets/audiodomain/music_bitrate_in_kbps_320_zc_1/66243304.mp3,zh-cn,"[[21.17, -1, -1, ""说了分手说了不再联系""], [26.02, -1, -1, ""说了我会笑对这场分离""], [30.33, -1, -1, ""谁知眼泪那么不肯争气""], [34.63, -1, -1, ""一不小心泛滥万千思绪""], [39.58, -1, -1, ""假装高兴假装不再沉迷""], [43.95, -1, -1, ""假装一切都已随风而去""], [48.6, -1, -1, ""可是到了辗转难眠之际""], [53.14, -1, -1, ""那些过往再也无法屏蔽""], [57.6, -1, -1, ""鱼的第八秒就是忘记""], [62.17, -1, -1, ""我的回忆依旧清晰""], [66.48, -1, -1, ""那些过往 潜伏在我心底""], [70.89, -1, -1, ""和我的悲欢交织在一起""], [75.61, -1, -1, ""鱼的第八秒就是忘记""], [80.23, -1, -1, ""多年以后依然想你""], [84.67, -1, -1, ""明知你我 再也没有交集""], [88.97, -1, -1, ""只剩下一个孤独的自己""], [111.96, -1, -1, ""假装高兴假装不再沉迷""], [116.31, -1, -1, ""假装一切都已随风而去""], [120.94, -1, -1, ""可是到了辗转难眠之际""], [125.53, -1, -1, ""那些过往再也无法屏蔽""], [129.97, -1, -1, ""鱼的第八秒就是忘记""], [134.41, -1, -1, ""我的回忆依旧清晰""], [139.05, -1, -1, ""那些过往 潜伏在我心底""], [143.39, -1, -1, ""和我的悲欢交织在一起""], [148.13, -1, -1, ""鱼的第八秒就是忘记""], [152.79, -1, -1, ""多年以后依然想你""], [157.06, -1, -1, ""明知你我 再也没有交集""], [161.56, -1, -1, ""只剩下一个孤独的自己""], [166.11, -1, -1, ""鱼的第八秒就是忘记""], [170.69, -1, -1, ""我的回忆依旧清晰""], [175.28, -1, -1, ""那些过往 潜伏在我心底""], [179.5, -1, -1, ""和我的悲欢 交织在一起""], [184.22, -1, -1, ""鱼的第八秒就是忘记""], [188.8, -1, -1, ""多年以后依然想你""], [193.43, -1, -1, ""明知你我 再也没有交集""], [197.59, -1, -1, ""只剩下一个孤独的自己""], [202.16, -1, -1, ""只剩下一个孤独的自己""]]"
b2d96140eeab866653414c6fdc2b8147,datasets/audiodomain/music_bitrate_in_kbps_320_zc_1/107705947.mp3,zh-cn,"[[29.73, -1, -1, ""美丽的夜色多沉静""], [42.03, -1, -1, ""草原上只留下我的琴声""], [56.68, -1, -1, ""想给远方的姑娘写封信""], [71.36, -1, -1, ""可惜没有邮递员来传情""], [100.3, -1, -1, ""等到千里雪消融""], [112.84, -1, -1, ""等到草原上送来春风""], [126.99, -1, -1, ""可克达拉改变了模样""], [141.57, -1, -1, ""姑娘就会来伴我的琴声""], [153.98, -1, -1, ""来来来来来 来来来来来""], [158.19, -1, -1, ""来来来来""], [163.51, -1, -1, ""来 来 来 来""], [167.33, -1, -1, ""姑娘就会来伴我的琴声""], [179.87, -1, -1, ""来来来来来 来来来来来""], [184.06, -1, -1, ""来来来来""], [189.27, -1, -1, ""来 来 来 来""], [193.21, -1, -1, ""姑娘就会来伴我的琴声""]]"
512476f6b01fa3ff9ebc490935f43a9e,datasets/audiodomain/music_bitrate_in_kbps_320_zc_1/37869570.mp3,zh-cn,"[[18.63, -1, -1, ""时间请慢一点再等一等我""], [23.69, -1, -1, ""是对是错 已经不想管了""], [28.35, -1, -1, ""世界那么辽阔 看不透的银河""], [32.66, -1, -1, ""遇见你不能错过""], [37.51, -1, -1, ""时间请慢一点再等一等我""], [42.38, -1, -1, ""是对是错 已经不重要了""], [46.77, -1, -1, ""世界那么辽阔 想了解的更多""], [51.29, -1, -1, ""遇见你不能错过""], [55.41, -1, -1, ""还有什么犹豫的""], [60.2, -1, -1, ""别轮为彼此的过客""], [64.82, -1, -1, ""还有什么要思索""], [69.79, -1, -1, ""拥抱是最好的结果""], [77.27, -1, -1, ""空气中弥漫着浪漫的气息""], [81.72, -1, -1, ""就在此刻我屏住呼吸等你""], [86.43, -1, -1, ""爱 如果这就是爱""], [89.35, -1, -1, ""我相信这是今生最美的等待""], [95.8, -1, -1, ""空气中弥漫着浪漫的气息""], [100.31, -1, -1, ""就在此刻我屏住呼吸等你""], [104.94, -1, -1, ""爱 相信这就是爱""], [107.9, -1, -1, ""我想我会在这里陪你到永远""], [113.04, -1, -1, ""到永远""], [133.22, -1, -1, ""时间请慢一点再等一等我""], [137.87, -1, -1, ""是对是错 已经不重要了""], [142.42, -1, -1, ""世界那么辽阔 想了解的更多""], [146.73, -1, -1, ""遇见你不能错过""], [150.72, -1, -1, ""还有什么犹豫的""], [155.83, -1, -1, ""别轮为彼此的过客""], [160.21, -1, -1, ""还有什么要思索""], [165.24, -1, -1, ""拥抱是最好的结果""], [172.68, -1, -1, ""空气中弥漫着浪漫的气息""], [177.3, -1, -1, ""就在此刻我屏住呼吸等你""], [182.08, -1, -1, ""爱 如果这就是爱""], [184.88, -1, -1, ""我相信这是今生最美的等待""], [191.35, -1, -1, ""空气中弥漫着浪漫的气息""], [195.94, -1, -1, ""就在此刻我屏住呼吸等你""], [200.39, -1, -1, ""爱 相信这就是爱""], [203.74, -1, -1, ""我想我会在这里陪你到永远""], [208.21, -1, -1, ""到永远""], [210.09, -1, -1, ""空气中弥漫着浪漫的气息""], [214.85, -1, -1, ""就在此刻我屏住呼吸等你""], [219.12, -1, -1, ""爱 如果这就是爱""], [222.32, -1, -1, ""我相信这是今生最美的等待""], [228.74, -1, -1, ""空气中弥漫着浪漫的气息""], [233.38, -1, -1, ""就在此刻我屏住呼吸等你""], [237.94, -1, -1, ""爱 相信这就是爱""], [240.98, -1, -1, ""我想我会在这里陪你到永远""], [245.84, -1, -1, ""到永远""]]"
aaf84bd46cf9888df549a84ba6a32190,datasets/audiodomain/music_bitrate_in_kbps_320_zc_1/52572137.mp3,zh-cn,"[[4.34, -1, -1, ""爱你真的好难-孙露""], [26.28, -1, -1, ""烟花欲飞洒江南""], [33.92, -1, -1, ""风停雨歇断桥边""], [39.25, -1, -1, ""情路苦短走将来""], [46.06, -1, -1, ""只为你浮现浮现""], [50.61, -1, -1, ""幽幽怨怨一对人""], [56.35, -1, -1, ""迷迷离离两相看""], [62.75, -1, -1, ""芳心肯许恐还难""], [68.73, -1, -1, ""惊梦为哪般为哪般""], [74.88, -1, -1, ""爱你真好难""], [80.44, -1, -1, ""啊··· ···""], [82.09, -1, -1, ""爱你痴心甘愿""], [85.02, -1, -1, ""不在乎千人指点""], [91.44, -1, -1, ""不惦记百世流传""], [95.98, -1, -1, ""爱你真好难""], [102.15, -1, -1, ""啊··· ···""], [104.33, -1, -1, ""爱你痴心甘愿""], [108.13, -1, -1, ""不在乎千人指点""], [114.68, -1, -1, ""不惦记百世流传""], [144.25, -1, -1, ""凡心已动不愿仙""], [150.46, -1, -1, ""月移花影谁缠绵""], [156.37, -1, -1, ""生来闭月羞花色""], [163.02, -1, -1, ""只为你容颜容颜""], [167.51, -1, -1, ""舍不舍得去问心""], [173.11, -1, -1, ""相不相信都是缘""], [179.24, -1, -1, ""聚了又散仍不悔""], [185.86, -1, -1, ""情牵为哪般为哪般""], [191.12, -1, -1, ""爱你真好难""], [196.22, -1, -1, ""啊··· ···""], [198.13, -1, -1, ""爱你痴心甘愿""], [202.31, -1, -1, ""不在乎千人指点""], [208.77, -1, -1, ""不惦记百世流传""], [213.32, -1, -1, ""爱你真好难""], [220.63, -1, -1, ""啊··· ···""], [221.43, -1, -1, ""爱你痴心甘愿""], [225.78, -1, -1, ""不在乎千人指点""], [231.65, -1, -1, ""不惦记百世流传""]]"
5b12bdc2ecc2cc056ee3158305d8cfde,datasets/audiodomain/music_bitrate_in_kbps_320_zc_1/62493884.mp3,zh-tw,"[[50.44, -1, -1, ""反反覆覆的夢""], [54.31, -1, -1, ""是現實催化成的因子""], [58.68, -1, -1, ""還是自己堂皇的姿勢""], [62.83, -1, -1, ""逐漸剝落的說了""], [67.34, -1, -1, ""像隔了夜的泡沫""], [71.54, -1, -1, ""在你腦海裡泅泳""], [76.09, -1, -1, ""咆嘯過了""], [80.05, -1, -1, ""哀慟過後""], [101.99, -1, -1, ""反反覆覆的夢""], [105.95, -1, -1, ""錯落成彼此陌生的朝望""], [110.2, -1, -1, ""而你那裡的生死""], [113.67, -1, -1, ""卻攸關明天的價值""], [118.28, -1, -1, ""像隔了夜的泡沫""], [123.08, -1, -1, ""在我生命裡消弭還留""], [127.51, -1, -1, ""逐漸緊扣""], [131.74, -1, -1, ""築建你我""], [171.37, -1, -1, ""我們打哪來""], [175.56, -1, -1, ""我們是什麼""], [179.76, -1, -1, ""我們去哪裡""], [184.21, -1, -1, ""我們阿阿""], [188.74, -1, -1, ""我們打哪來""], [190.63, -1, -1, ""是什麼""], [191.97, -1, -1, ""去哪裡""], [193.21, -1, -1, ""我們打哪來""], [194.85, -1, -1, ""是什麼""], [195.89, -1, -1, ""去哪裡""], [197.43, -1, -1, ""我們打哪來""], [199.29, -1, -1, ""是什麼""], [201.65, -1, -1, ""我們打哪來""], [203.57, -1, -1, ""是什麼""]]"
8092f5728d49148d18f590de31eaa7c1,datasets/audiodomain/music_bitrate_in_kbps_320_zc_1/46252828.mp3,zh-cn,"[[29.02, -1, -1, ""那些飘摇不定的信念如漫天尘埃""], [36.27, -1, -1, ""犹如难以捉摸的云层 忽隐忽现""], [42.91, -1, -1, ""把你脆弱的心灵藏在黑暗深处""], [49.85, -1, -1, ""越过世间烦恼忧愁纵情起舞""], [56.58, -1, -1, ""总有人不断对你说放松 昨天总会过去""], [63.93, -1, -1, ""那些相识相知 梦幻般的夜晚""], [70.79, -1, -1, ""虔诚的人们盼望着能消除偏见""], [77.46, -1, -1, ""请张开双臂鼓起勇气拥抱恐惧""], [99.16, -1, -1, ""我知道这一切对你来说 没那么容易""], [105.51, -1, -1, ""一幕幕往事在内心纠缠念念不忘""], [112.48, -1, -1, ""别再对那些不幸的人去指指点点""], [119.37, -1, -1, ""请张开双臂用心去看美丽的世界""], [154.29, -1, -1, ""所以点亮这儿的灯吧 让它取代阳光""], [161.61, -1, -1, ""人们欢呼雀跃 在冰层下的城市狂欢""], [168.1, -1, -1, ""那就点燃熄灭的火把 叫醒沉睡的它""], [175.62, -1, -1, ""不要只去期待明天 而抛弃现在的一切""], [209.89, -1, -1, ""所以点亮这儿的灯吧 让它取代阳光""], [217.56, -1, -1, ""人们欢呼雀跃 在冰层下的城市狂欢""], [223.92, -1, -1, ""那就点燃熄灭的火把 叫醒沉睡的它""], [231.53, -1, -1, ""不要只去期待明天 而抛弃现在的一切""], [251.75, -1, -1, ""多么希望你知道 多么盼望你感到""], [259.2, -1, -1, ""在爱里迷失梦境中再去寻找""], [265.51, -1, -1, ""爱到底是什么颜色 情到底是什么味道""], [272.85, -1, -1, ""你看啊 这纷乱的世界""]]"
695cfeea8ee516ab1e6bb583e7698689,datasets/audiodomain/music_bitrate_in_kbps_320_zc_1/69306435.mp3,zh-tw,"[[12.98, -1, -1, ""荼蘼還沒凋零 提醒我 緊緊抱著你""], [24.75, -1, -1, ""世界還在下雨 嘲笑著 晴天的遠行""], [35.31, -1, -1, ""你說我逃不過的死亡就是被人遺忘""], [47.23, -1, -1, ""我說你是我人生路上最明媚的憂傷""], [60.31, -1, -1, ""接一個刻骨銘心的吻""], [65.77, -1, -1, ""獻給我註定孤獨的餘生""], [71.89, -1, -1, ""紋一個觸目驚心的身""], [77.89, -1, -1, ""致我們終將逝去的青春""], [108.79, -1, -1, ""你說我逃不過的死亡就是被人遺忘""], [120.22, -1, -1, ""我說你是我人生路上最明媚的憂傷""], [133.23, -1, -1, ""接一個刻骨銘心的吻""], [138.98, -1, -1, ""獻給我註定孤獨的餘生""], [145.25, -1, -1, ""紋一個觸目驚心的身""], [150.64, -1, -1, ""致我們終將逝去的青春""], [156.7, -1, -1, ""記住曾經鮮艷的傷痕""], [162.7, -1, -1, ""記住初吻那天的風箏""], [168.52, -1, -1, ""記住如何深愛一個人""], [174.28, -1, -1, ""記住無怨無悔的犧牲""], [203.75, -1, -1, ""接一個刻骨銘心的吻""], [209.22, -1, -1, ""獻給我註定孤獨的餘生""], [215.21, -1, -1, ""紋一個觸目驚心的身""], [220.72, -1, -1, ""致我們終將逝去的青春""], [226.89, -1, -1, ""記住曾經鮮艷的傷痕""], [233.07, -1, -1, ""記住初吻那天的風箏""], [238.95, -1, -1, ""記住如何深愛一個人""], [244.64, -1, -1, ""記住無怨無悔的犧牲""], [256.11, -1, -1, ""荼蘼還沒凋零 提醒我 緊緊抱著你""]]"
29a9534e89a3e2ffbe05db8c7fb479c5,datasets/audiodomain/music_bitrate_in_kbps_320_zc_1/106740949.mp3,zh-cn,"[[24.94, -1, -1, ""春天的风是刚晾干的床单的浅蓝色""], [27.98, -1, -1, ""是张开双手去获得而不只是眼看着""], [31.04, -1, -1, ""我想起小时候第一辆自行车""], [33.69, -1, -1, ""穿越马路逆着风跑哼jay的歌""], [36.74, -1, -1, ""当阳光洒满我裸露的手臂""], [39.14, -1, -1, ""再也不是那稚气未脱天真的口气""], [42.29, -1, -1, ""我的手被另一只手握紧 停在此刻""], [45.19, -1, -1, ""我才发现夏天的风是梦幻般的紫色""], [48.35, -1, -1, ""Wait wait wait""], [50.74, -1, -1, ""我想我应该抬起头走""], [53.71, -1, -1, ""不给未完的事再找理由""], [56.73, -1, -1, ""等风来根本不是我风格""], [59.86, -1, -1, ""迎风跑才发现有空回首""], [63.05, -1, -1, ""我看到了风的颜色""], [66.05, -1, -1, ""我听到了风的颜色""], [69.0, -1, -1, ""我碰到了风的颜色""], [72.27, -1, -1, ""我知道了风的颜色""], [75.3, -1, -1, ""我看到了风的颜色""], [78.39, -1, -1, ""我听到了风的颜色""], [81.47, -1, -1, ""我碰到了风的颜色""], [84.58, -1, -1, ""我知道了风的颜色""], [86.47, -1, -1, ""多想 一辈子没有挂念 没有寄托""], [89.32, -1, -1, ""不想 到最后除了眼泪就是悔过""], [92.32, -1, -1, ""我想 放下一切 只活的光明磊落""], [95.47, -1, -1, ""不讲道理 不讲信用的人都给我""], [98.46, -1, -1, ""走远点""], [101.54, -1, -1, ""走远点""], [104.66, -1, -1, ""走远点""], [107.71, -1, -1, ""走远点""], [110.86, -1, -1, ""走远点""], [112.48, -1, -1, ""秋天的风是什么颜色""], [114.46, -1, -1, ""你说是枫叶那种凄婉的橙红色""], [116.95, -1, -1, ""我假装听不太 清楚""], [118.53, -1, -1, ""话里有几重 因素""], [120.34, -1, -1, ""你说算了别闹了之后""], [122.1, -1, -1, ""我只能跟风倾吐""], [123.58, -1, -1, ""雪 一片 一片 一片一片的飘落""], [126.94, -1, -1, ""白色的风拍着我的脸 它在笑我""], [129.99, -1, -1, ""从什么都没有""], [131.03, -1, -1, ""再到什么都没有""], [132.68, -1, -1, ""曾经涂抹的那些彩色""], [134.31, -1, -1, ""最终也会变成白色""], [136.16, -1, -1, ""又是我会错了意""], [137.46, -1, -1, ""不小心又说了放弃""], [138.97, -1, -1, ""每次平稳落了地""], [140.52, -1, -1, ""我总是急于站起""], [142.05, -1, -1, ""用再多形容词表达""], [143.93, -1, -1, ""真诚能有多狡黠""], [145.52, -1, -1, ""疼的重量能秒杀""], [146.95, -1, -1, ""支撑快乐的三脚架""], [149.21, -1, -1, ""我看到风的颜色""], [151.1, -1, -1, ""却完全不够表达我走过的一点一刻""], [154.12, -1, -1, ""放下吧就放下吧""], [155.62, -1, -1, ""当下是框架吧""], [157.23, -1, -1, ""总有人想要跳进""], [158.7, -1, -1, ""有人拼命想要逃脱""], [161.88, -1, -1, ""我看到了风的颜色""], [165.07, -1, -1, ""我听到了风的颜色""], [168.15, -1, -1, ""我碰到了风的颜色""], [171.3, -1, -1, ""我知道了风的颜色""]]"
d9de9f9a7b2bfca0a86345e21473d177,datasets/audiodomain/music_bitrate_in_kbps_320_zc_1/73246234.mp3,zh-cn,"[[25.33, -1, -1, ""尊贵荣耀君王 在全地之上""], [36.52, -1, -1, ""愿万民都喜乐 全地都喜乐""], [43.81, -1, -1, ""主你满有荣光 黑暗都躲藏""], [55.79, -1, -1, ""万民高声唱 齐来高声唱""], [62.81, -1, -1, ""我神 真伟大""], [68.23, -1, -1, ""歌颂你圣名 真伟大""], [74.67, -1, -1, ""全地都看见""], [78.45, -1, -1, ""我神 真伟大""], [88.32, -1, -1, ""昔在永在君王 从今直到永远""], [99.62, -1, -1, ""你从不曾改变 永存在天地间""], [106.98, -1, -1, ""你是三一真神 父子与圣灵""], [118.79, -1, -1, ""真神的羔羊 全能神羔羊""], [125.8, -1, -1, ""我神 真伟大""], [131.44, -1, -1, ""歌颂你圣名 真伟大""], [137.86, -1, -1, ""全地都看见""], [141.76, -1, -1, ""我神 真伟大（hu）""], [151.19, -1, -1, ""我神 真伟大""], [156.82, -1, -1, ""歌颂你圣名 真伟大""], [162.18, -1, -1, ""全地都看见""], [166.88, -1, -1, ""我神 真伟大""], [177.16, -1, -1, ""你至圣尊名""], [183.63, -1, -1, ""配受大讚美""], [189.43, -1, -1, ""全心歌颂""], [192.14, -1, -1, ""我神 真伟大""], [202.67, -1, -1, ""你至圣尊名""], [208.95, -1, -1, ""配受大讚美""], [214.79, -1, -1, ""全心歌颂""], [217.48, -1, -1, ""我神 真伟大（ho）""], [227.83, -1, -1, ""你至圣尊名（歌颂你圣名 真伟大）""], [234.06, -1, -1, ""配受大讚美（全地都看见）""], [240.1, -1, -1, ""全心歌颂""], [242.77, -1, -1, ""我神 真伟大（歌颂你圣名 我神）""], [252.98, -1, -1, ""你至圣尊名（真伟大 歌颂你圣名）""], [259.61, -1, -1, ""配受大讚美（全地都看见）""], [265.27, -1, -1, ""全心歌颂""], [268.2, -1, -1, ""我神 真伟大（ho）""], [277.55, -1, -1, ""我神 真伟大""], [283.04, -1, -1, ""歌颂你圣名 真伟大""], [289.45, -1, -1, ""全地都看见""], [293.17, -1, -1, ""我神 真伟大（ho 真伟大）""], [303.07, -1, -1, ""我神 真伟大""], [308.45, -1, -1, ""歌颂你圣名 真伟大（你 真伟大）""], [314.57, -1, -1, ""全地都看见（我全地都看见）""], [318.57, -1, -1, ""我神 真伟大""], [326.78, -1, -1, ""我神真伟大""]]"
2bbf77e9ad54aa3c1e1deeef87de6c4f,datasets/audiodomain/music_bitrate_in_kbps_320_zc_1/61235551.mp3,zh-cn,"[[7.51, -1, -1, ""我的秘密""], [15.32, -1, -1, ""我的秘密""], [24.39, -1, -1, ""悄悄的靠近凝神屏息让我""], [28.57, -1, -1, ""蒙住你的眼睛""], [32.45, -1, -1, ""把你囚禁在这荒芜之地和我""], [36.34, -1, -1, ""一起吹风淋雨""], [39.81, -1, -1, ""送你玫瑰也送你荆棘""], [44.25, -1, -1, ""去深深海底""], [47.8, -1, -1, ""丢掉一切除了我爱你""], [51.88, -1, -1, ""忘却森林岛屿""], [55.46, -1, -1, ""我的秘密""], [57.88, -1, -1, ""我的眼睛全都是你""], [61.84, -1, -1, ""无法停止停止爱你""], [66.08, -1, -1, ""我的一切全都给你""], [69.93, -1, -1, ""我的秘密想唱给你""], [75.35, -1, -1, ""我的秘密""], [80.37, -1, -1, ""悄悄的靠近凝神屏息让我""], [84.21, -1, -1, ""蒙住你的眼睛""], [88.35, -1, -1, ""把你囚禁在这荒芜之地和我""], [92.55, -1, -1, ""一起吹风淋雨""], [95.83, -1, -1, ""送你玫瑰也送你荆棘""], [100.48, -1, -1, ""去深深海底""], [103.84, -1, -1, ""丢掉一切除了我爱你""], [107.79, -1, -1, ""忘却森林岛屿""], [111.52, -1, -1, ""我的秘密""], [113.84, -1, -1, ""我的眼睛全都是你""], [117.88, -1, -1, ""无法停止停止爱你""], [121.85, -1, -1, ""我的一切全都给你""], [125.83, -1, -1, ""我的秘密想唱给你""], [131.33, -1, -1, ""我的秘密""], [152.38, -1, -1, ""悄悄的靠近凝神屏息让我""], [156.25, -1, -1, ""蒙住你的眼睛""], [160.46, -1, -1, ""把你囚禁在这荒芜之地和我""], [164.47, -1, -1, ""一起吹风淋雨""], [167.92, -1, -1, ""送你玫瑰也送你荆棘""], [172.31, -1, -1, ""去深深海底""], [175.91, -1, -1, ""丢掉一切除了我爱你""], [179.74, -1, -1, ""忘却森林岛屿""], [183.46, -1, -1, ""我的秘密""], [185.92, -1, -1, ""我的眼睛全都是你""], [189.82, -1, -1, ""无法停止停止爱你""], [193.93, -1, -1, ""我的一切全都给你""], [197.81, -1, -1, ""我的秘密想唱给你""], [200.77, -1, -1, ""我的秘密""]]"
955aa4c0fe8327821591863b03affb59,datasets/audiodomain/music_bitrate_in_kbps_320_zc_1/28842551.mp3,zh-cn,"[[27.68, -1, -1, ""小表妹 爱唱歌 唱得红花满山坡哎啰""], [32.24, -1, -1, ""歌儿唱进我心窝 心慌手乱脸皮薄""], [37.09, -1, -1, ""开呀噢开呀嘞 躲在窗外听妹的歌啰""], [42.52, -1, -1, ""开呀噢 一盆凉水打得我直哆嗦""], [46.94, -1, -1, ""不唱歌你别来过 唱歌要比做活多""], [50.78, -1, -1, ""开呀开呀嘞 难遇表哥难揣摩哎啰""], [58.75, -1, -1, ""小表妹 爱唱歌 唱得红花满山坡哎啰""], [63.33, -1, -1, ""歌儿唱进我心窝 心慌手乱脸皮薄""], [68.24, -1, -1, ""开呀噢开呀嘞 躲在窗外听妹的歌啰""], [73.68, -1, -1, ""开呀嘞 一盆凉水打得我直哆嗦""], [77.06, -1, -1, ""不唱歌你别来过 唱歌要比做活多""], [82.05, -1, -1, ""开呀开呀嘞 难遇表哥难揣摩哎啰""], [109.07, -1, -1, ""大路不走草草多""], [111.42, -1, -1, ""哥愿陪妹唱到月亮落来太阳升哎啰""], [116.51, -1, -1, ""开呀嗯哎哟""], [119.41, -1, -1, ""老人正安眠安眠 我们情难禁难禁""], [125.84, -1, -1, ""呀... 咿... 呀... 呀...""], [136.87, -1, -1, ""我也唱起呦呦 情歌唱起呀呀""], [141.53, -1, -1, ""呀 呀... 啊...""], [152.12, -1, -1, ""花开叶儿笑""], [168.93, -1, -1, ""山上的鸟 尾巴哩翘""], [171.21, -1, -1, ""尾巴栓了惹人的哨哎啰""], [173.87, -1, -1, ""坡上的草绿绿的腰""], [176.22, -1, -1, ""露珠湿了红红的脸""], [178.63, -1, -1, ""开呀噢开呀嘞 鸟儿飞去又飞回啰""], [184.23, -1, -1, ""开呀嘞 鸟儿衔草来做窝""], [188.48, -1, -1, ""小表妹小表哥 骑着马儿上山坡哎啰""], [193.15, -1, -1, ""夜晚牛儿么儿么儿的叫""], [195.59, -1, -1, ""清晨喜鹊唧唧咋咋唱着歌""], [197.94, -1, -1, ""开花结果幸福哩多""]]"
63d30a33ec6ced50a5de35907b59973a,datasets/audiodomain/music_bitrate_in_kbps_320_zc_1/75701782.mp3,zh-cn,"[[22.19, -1, -1, ""日子过的暗无天日""], [26.55, -1, -1, ""无法感知时间在流逝怎么回事""], [30.46, -1, -1, ""找对充满的五号电池""], [34.71, -1, -1, ""以为能恢复对世界的感知""], [44.88, -1, -1, ""为了不属于自己的位置""], [48.87, -1, -1, ""活得越来越不像原来的样子""], [52.69, -1, -1, ""放飞杜巴广场的鸽子""], [56.61, -1, -1, ""暂时好像放下几颗石子""], [66.1, -1, -1, ""怎么回事倒霉的事""], [69.72, -1, -1, ""一件两件打乱我的拍子""], [74.29, -1, -1, ""卡好点却还不到的巴士""], [78.36, -1, -1, ""拍好久烟花发现忘了录制""], [82.22, -1, -1, ""怎么回事倒霉的事""], [85.83, -1, -1, ""这几个月总是接踵而至""], [90.05, -1, -1, ""就这一次让我过个面试""], [94.1, -1, -1, ""带自己大吃特吃""], [96.51, -1, -1, ""不必节制""], [98.14, -1, -1, ""犒劳这些天委屈的身子""], [119.2, -1, -1, ""为了不属于自己的位置""], [122.64, -1, -1, ""活得越来越不像原来的样子""], [126.52, -1, -1, ""放飞杜巴广场的鸽子""], [130.37, -1, -1, ""暂时好像放下几颗石子""], [139.92, -1, -1, ""怎么回事倒霉的事""], [143.63, -1, -1, ""一件两件打乱我的拍子""], [148.02, -1, -1, ""卡好点却还不到的巴士""], [151.94, -1, -1, ""拍好久烟花发现忘了录制""], [156.01, -1, -1, ""怎么回事倒霉的事""], [160.04, -1, -1, ""这几个月总是接踵而至""], [164.28, -1, -1, ""就这一次让我过个面试""], [167.8, -1, -1, ""带自己大吃特吃""], [170.58, -1, -1, ""不必节制""], [171.88, -1, -1, ""犒劳这些天委屈的身子""], [176.55, -1, -1, ""怎么回事倒霉的事""], [179.64, -1, -1, ""一件两件打乱我的拍子""], [184.09, -1, -1, ""卡好点却还不到的巴士""], [188.04, -1, -1, ""拍好久烟花发现忘了录制""], [191.71, -1, -1, ""怎么回事倒霉的事""], [195.89, -1, -1, ""这几个月总是接踵而至""], [200.05, -1, -1, ""就这一次让我过个面试""], [204.12, -1, -1, ""带自己大吃特吃""], [206.12, -1, -1, ""不必节制""], [207.64, -1, -1, ""犒劳这些天委屈的身子""]]"
